@logo      Multiple-Run
Bfac        2.000e-001
  creator    GPT
  @logo      B&M-General Particle Tracer
  numderivs           0
  cputime     7.800e-002
  time        5.000e-009
              x           y           z           G          Bx          By          Bz          ID 
     3.750e-003  3.248e-003  8.261e-001  1.196e+000 -1.002e-002 -4.377e-003  5.484e-001  5.856e+003 
     7.138e-003  9.062e-005  8.266e-001  1.196e+000 -1.630e-002  3.136e-003  5.484e-001  5.867e+003 
    -7.181e-003 -2.067e-003  8.234e-001  1.196e+000  1.729e-002 -3.572e-004  5.480e-001  5.878e+003 
    -6.199e-003 -4.739e-003  8.177e-001  1.195e+000  1.839e-002  4.759e-003  5.475e-001  5.889e+003 
     5.505e-003 -5.714e-003  8.178e-001  1.195e+000 -7.292e-003  1.790e-002  5.475e-001  5.955e+003 
    -4.885e-003 -2.090e-003  8.253e-001  1.196e+000  1.085e-002  8.735e-004  5.484e-001  5.966e+003 
    -1.221e-003 -7.215e-003  8.263e-001  1.196e+000  6.886e-003  1.536e-002  5.484e-001  5.977e+003 
    -2.685e-003  5.870e-003  8.265e-001  1.196e+000  3.174e-003 -1.427e-002  5.484e-001  5.988e+003 
     4.873e-003  5.672e-003  8.233e-001  1.196e+000 -1.371e-002 -1.056e-002  5.481e-001  5.999e+003 
    -6.391e-003 -1.847e-004  8.173e-001  1.195e+000  1.306e-002 -4.879e-003  5.476e-001  6.010e+003 
    -4.048e-003  3.571e-003  8.232e-001  1.196e+000  6.109e-003 -9.974e-003  5.481e-001  6.076e+003 
     5.147e-003 -6.558e-004  8.263e-001  1.196e+000 -1.034e-002  4.879e-003  5.484e-001  6.087e+003 
    -5.057e-003  4.962e-003  8.262e-001  1.196e+000  8.141e-003 -1.474e-002  5.483e-001  6.098e+003 
     3.029e-003 -3.679e-003  8.258e-001  1.196e+000 -3.963e-003  9.161e-003  5.484e-001  6.109e+003 
     1.175e-003  5.230e-003  8.230e-001  1.196e+000 -5.966e-003 -9.499e-003  5.482e-001  6.120e+003 
     7.381e-003 -3.075e-003  8.166e-001  1.195e+000 -1.347e-002  1.343e-002  5.474e-001  6.131e+003 
     2.781e-003 -5.282e-003  8.234e-001  1.196e+000 -2.743e-003  1.278e-002  5.482e-001  6.197e+003 
     4.151e-003  5.843e-003  8.267e-001  1.196e+000 -1.238e-002 -1.092e-002  5.484e-001  6.208e+003 
     5.476e-003 -2.413e-003  8.282e-001  1.196e+000 -9.539e-003  8.167e-003  5.484e-001  6.219e+003 
    -5.132e-003 -2.010e-003  8.255e-001  1.196e+000  1.141e-002  1.578e-003  5.483e-001  6.230e+003 
    -3.746e-003 -6.315e-003  8.229e-001  1.196e+000  1.242e-002  1.134e-002  5.480e-001  6.241e+003 
    -4.377e-003  5.786e-003  8.150e-001  1.195e+000  3.580e-003 -1.626e-002  5.475e-001  6.252e+003 
    -8.289e-003 -4.517e-003  8.236e-001  1.196e+000  2.290e-002  5.562e-003  5.478e-001  6.318e+003 
    -1.013e-003 -4.843e-003  8.262e-001  1.196e+000  5.211e-003  9.251e-003  5.484e-001  6.329e+003 
     7.124e-004  6.120e-003  8.291e-001  1.196e+000 -5.117e-003 -1.282e-002  5.484e-001  6.340e+003 
     5.966e-003  9.582e-004  8.259e-001  1.196e+000 -1.360e-002  2.040e-003  5.484e-001  6.351e+003 
    -5.857e-003  2.093e-003  8.227e-001  1.196e+000  1.055e-002 -9.341e-003  5.481e-001  6.362e+003 
     9.445e-006 -7.448e-003  8.145e-001  1.195e+000  8.029e-003  1.556e-002  5.475e-001  6.373e+003 
    -3.544e-003  6.884e-003  8.201e-001  1.195e+000  2.281e-003 -1.795e-002  5.476e-001  6.428e+003 
     6.055e-003  1.743e-003  8.228e-001  1.196e+000 -1.375e-002 -9.725e-005  5.481e-001  6.439e+003 
    -5.437e-003  2.026e-003  8.254e-001  1.196e+000  9.983e-003 -6.653e-003  5.483e-001  6.450e+003 
     5.937e-003 -4.202e-003  8.266e-001  1.196e+000 -1.161e-002  1.218e-002  5.483e-001  6.461e+003 
     8.520e-004  6.712e-003  8.260e-001  1.196e+000 -5.538e-003 -1.423e-002  5.483e-001  6.472e+003 
     4.850e-003 -4.298e-003  8.205e-001  1.196e+000 -6.480e-003  1.319e-002  5.480e-001  6.483e+003 
    -6.447e-003 -3.504e-003  8.163e-001  1.195e+000  1.731e-002  3.731e-004  5.475e-001  6.494e+003 
     5.949e-004 -6.777e-003  8.202e-001  1.196e+000  4.938e-003  1.448e-002  5.480e-001  6.549e+003 
     6.951e-003  6.392e-003  8.235e-001  1.196e+000 -2.162e-002 -1.050e-002  5.478e-001  6.560e+003 
     6.179e-003 -2.916e-003  8.265e-001  1.196e+000 -1.189e-002  1.020e-002  5.484e-001  6.571e+003 
    -7.042e-003 -3.106e-003  8.267e-001  1.196e+000  1.769e-002  3.383e-003  5.483e-001  6.582e+003 
    -4.430e-003 -3.215e-003  8.255e-001  1.196e+000  1.150e-002  3.677e-003  5.483e-001  6.593e+003 
    -3.630e-003  7.435e-003  8.201e-001  1.195e+000  2.513e-003 -1.948e-002  5.475e-001  6.604e+003 
     7.541e-003  1.486e-003  8.143e-001  1.195e+000 -1.711e-002  5.774e-003  5.475e-001  6.615e+003 
    -1.816e-003 -8.008e-003  8.202e-001  1.195e+000  1.019e-002  1.673e-002  5.475e-001  6.681e+003 
     4.398e-004  7.910e-003  8.233e-001  1.196e+000 -6.759e-003 -1.764e-002  5.479e-001  6.692e+003 
     5.534e-003  4.422e-003  8.263e-001  1.196e+000 -1.464e-002 -6.774e-003  5.484e-001  6.703e+003 
    -8.970e-003  9.140e-004  8.270e-001  1.196e+000  2.089e-002 -6.975e-003  5.482e-001  6.714e+003 
     2.412e-003 -7.894e-003  8.259e-001  1.196e+000 -1.913e-003  1.947e-002  5.482e-001  6.725e+003 
     4.787e-003  5.527e-003  8.199e-001  1.195e+000 -1.478e-002 -7.984e-003  5.476e-001  6.736e+003 
     6.724e-003 -2.278e-003  8.145e-001  1.195e+000 -1.155e-002  1.173e-002  5.475e-001  6.747e+003 
    -5.348e-003  4.677e-003  8.193e-001  1.195e+000  7.477e-003 -1.441e-002  5.476e-001  6.802e+003 
     2.614e-003 -6.660e-003  8.228e-001  1.196e+000 -7.224e-005  1.687e-002  5.480e-001  6.813e+003 
     5.771e-004  8.911e-003  8.265e-001  1.196e+000 -5.589e-003 -2.092e-002  5.481e-001  6.824e+003 
     6.949e-003 -4.353e-003  8.267e-001  1.196e+000 -1.358e-002  1.417e-002  5.483e-001  6.835e+003 
    -5.641e-003 -5.610e-003  8.260e-001  1.196e+000  1.582e-002  9.577e-003  5.482e-001  6.846e+003 
    -2.018e-003 -6.805e-003  8.176e-001  1.196e+000  9.451e-003  1.194e-002  5.480e-001  6.857e+003 
    -2.532e-003  8.170e-003  8.145e-001  1.195e+000 -2.530e-003 -2.015e-002  5.473e-001  6.868e+003 
     6.848e-003 -1.690e-003  8.204e-001  1.196e+000 -1.337e-002  8.280e-003  5.480e-001  6.923e+003 
    -7.759e-003 -1.789e-004  8.228e-001  1.196e+000  1.753e-002 -5.503e-003  5.480e-001  6.934e+003 
    -3.815e-003 -6.765e-003  8.265e-001  1.196e+000  1.213e-002  1.353e-002  5.483e-001  6.945e+003 
    -1.304e-003  6.971e-003  8.261e-001  1.196e+000 -2.152e-003 -1.660e-002  5.483e-001  6.956e+003 
     4.752e-003  9.865e-004  8.259e-001  1.196e+000 -1.062e-002  7.628e-004  5.484e-001  6.967e+003 
    -6.430e-003  4.956e-003  8.165e-001  1.195e+000  9.715e-003 -1.628e-002  5.475e-001  6.978e+003 
     3.478e-003 -7.508e-003  8.110e-001  1.195e+000  1.881e-003  1.902e-002  5.472e-001  6.989e+003 
    -1.204e-003  8.082e-003  8.200e-001  1.196e+000 -2.777e-003 -1.887e-002  5.479e-001  7.044e+003 
     8.773e-003  2.228e-003  8.265e-001  1.196e+000 -2.228e-002  8.364e-005  5.481e-001  7.055e+003 
    -6.333e-003 -4.828e-004  8.263e-001  1.196e+000  1.401e-002 -2.318e-003  5.484e-001  7.066e+003 
    -4.024e-004 -7.893e-003  8.264e-001  1.196e+000  5.838e-003  1.789e-002  5.483e-001  7.077e+003 
     3.572e-003  7.758e-003  8.235e-001  1.196e+000 -1.322e-002 -1.546e-002  5.479e-001  7.088e+003 
     7.439e-003  1.355e-004  8.175e-001  1.196e+000 -1.526e-002  5.241e-003  5.480e-001  7.099e+003 
     5.580e-003 -6.251e-003  8.175e-001  1.195e+000 -6.935e-003  1.892e-002  5.474e-001  7.165e+003 
     2.776e-003  4.753e-003  8.256e-001  1.196e+000 -8.830e-003 -7.988e-003  5.483e-001  7.176e+003 
     6.764e-003 -2.684e-003  8.261e-001  1.196e+000 -1.374e-002  9.329e-003  5.483e-001  7.187e+003 
    -6.474e-003 -2.074e-003  8.262e-001  1.196e+000  1.563e-002  2.808e-004  5.483e-001  7.198e+003 
    -4.727e-003 -7.616e-003  8.235e-001  1.196e+000  1.705e-002  1.430e-002  5.479e-001  7.209e+003 
    -1.047e-003  7.443e-003  8.172e-001  1.195e+000 -5.005e-003 -1.672e-002  5.475e-001  7.220e+003 
     7.218e-003  4.868e-003  8.126e-001  1.195e+000 -2.091e-002 -2.108e-003  5.472e-001  7.231e+003 
    -6.788e-003 -2.185e-003  8.170e-001  1.195e+000  1.572e-002 -1.745e-003  5.476e-001  7.286e+003 
    -5.502e-003 -3.547e-003  8.261e-001  1.196e+000  1.412e-002  4.385e-003  5.483e-001  7.297e+003 
    -4.245e-003  5.718e-003  8.257e-001  1.196e+000  6.812e-003 -1.454e-002  5.482e-001  7.308e+003 
     6.311e-003  3.067e-003  8.256e-001  1.196e+000 -1.515e-002 -3.935e-003  5.482e-001  7.319e+003 
    -4.940e-003  3.734e-003  8.225e-001  1.196e+000  7.392e-003 -1.094e-002  5.481e-001  7.330e+003 
     3.616e-003 -7.794e-003  8.163e-001  1.195e+000 -4.832e-004  2.046e-002  5.474e-001  7.341e+003 
     1.104e-003  8.499e-003  8.117e-001  1.195e+000 -1.278e-002 -1.711e-002  5.472e-001  7.352e+003 
     5.706e-003  3.021e-003  8.227e-001  1.196e+000 -1.387e-002 -1.802e-003  5.481e-001  7.407e+003 
    -6.750e-003  1.919e-003  8.265e-001  1.196e+000  1.373e-002 -8.702e-003  5.484e-001  7.418e+003 
    -1.496e-003 -5.985e-003  8.254e-001  1.196e+000  7.268e-003  1.178e-002  5.483e-001  7.429e+003 
     4.579e-003  4.280e-003  8.258e-001  1.196e+000 -1.272e-002 -5.977e-003  5.484e-001  7.440e+003 
     9.595e-003 -1.713e-004  8.235e-001  1.196e+000 -2.270e-002  5.936e-003  5.478e-001  7.451e+003 
    -8.764e-003 -9.676e-004  8.162e-001  1.195e+000  1.989e-002 -6.004e-003  5.473e-001  7.462e+003 
     1.582e-003  8.168e-003  8.232e-001  1.196e+000 -8.943e-003 -1.706e-002  5.479e-001  7.528e+003 
     5.219e-003 -2.834e-003  8.256e-001  1.196e+000 -8.849e-003  9.080e-003  5.483e-001  7.539e+003 
    -4.459e-003 -5.567e-003  8.280e-001  1.196e+000  1.137e-002  1.029e-002  5.483e-001  7.550e+003 
    -2.345e-003 -7.865e-003  8.260e-001  1.196e+000  9.589e-003  1.651e-002  5.482e-001  7.561e+003 
    -2.807e-003  6.553e-003  8.227e-001  1.196e+000  2.002e-003 -1.584e-002  5.480e-001  7.572e+003 
     7.038e-003  5.170e-003  8.150e-001  1.195e+000 -2.046e-002 -4.694e-003  5.473e-001  7.583e+003 
    -4.787e-003 -5.097e-003  8.224e-001  1.196e+000  1.423e-002  6.377e-003  5.481e-001  7.649e+003 
    -2.992e-003  5.043e-003  8.256e-001  1.196e+000  3.014e-003 -1.211e-002  5.483e-001  7.660e+003 
     6.591e-003  1.514e-003  8.287e-001  1.196e+000 -1.515e-002  5.651e-004  5.484e-001  7.671e+003 
    -3.489e-003  6.216e-003  8.258e-001  1.196e+000  3.536e-003 -1.610e-002  5.483e-001  7.682e+003 
     2.685e-003 -6.047e-003  8.203e-001  1.196e+000 -1.029e-003  1.459e-002  5.480e-001  7.693e+003 
     1.414e-003  8.278e-003  8.141e-001  1.195e+000 -1.056e-002 -1.581e-002  5.474e-001  7.704e+003 
     5.841e-003  3.978e-003  8.226e-001  1.196e+000 -1.492e-002 -4.844e-003  5.480e-001  7.759e+003 
    -7.405e-003 -2.345e-004  8.232e-001  1.196e+000  1.621e-002 -3.771e-003  5.481e-001  7.770e+003 
     2.733e-003 -6.833e-003  8.263e-001  1.196e+000 -2.766e-003  1.654e-002  5.483e-001  7.781e+003 
     3.405e-003  7.122e-003  8.266e-001  1.196e+000 -1.162e-002 -1.399e-002  5.483e-001  7.792e+003 
     6.416e-003 -1.487e-003  8.246e-001  1.196e+000 -1.207e-002  8.062e-003  5.482e-001  7.803e+003 
    -8.172e-003  1.304e-003  8.203e-001  1.196e+000  1.707e-002 -9.848e-003  5.478e-001  7.814e+003 
    -4.221e-003 -7.477e-003  8.145e-001  1.195e+000  1.578e-002  1.233e-002  5.474e-001  7.825e+003 
     3.945e-003  7.139e-003  8.202e-001  1.196e+000 -1.518e-002 -1.224e-002  5.479e-001  7.880e+003 
     7.498e-003 -4.087e-003  8.232e-001  1.196e+000 -1.404e-002  1.418e-002  5.479e-001  7.891e+003 
    -6.701e-003 -5.717e-003  8.267e-001  1.196e+000  1.868e-002  9.785e-003  5.482e-001  7.902e+003 
    -1.696e-003 -5.239e-003  8.261e-001  1.196e+000  6.701e-003  9.944e-003  5.484e-001  7.913e+003 
    -4.372e-003  8.709e-003  8.263e-001  1.196e+000  5.872e-003 -2.305e-002  5.480e-001  7.924e+003 
     6.276e-003  3.842e-003  8.229e-001  1.196e+000 -1.672e-002 -3.283e-003  5.480e-001  7.935e+003 
    -7.327e-003  3.877e-003  8.141e-001  1.195e+000  1.092e-002 -1.618e-002  5.474e-001  7.946e+003 
    -2.521e-003  7.815e-003  8.198e-001  1.195e+000 -9.507e-004 -1.922e-002  5.475e-001  8.012e+003 
     6.415e-003  2.820e-003  8.228e-001  1.196e+000 -1.551e-002 -1.895e-003  5.480e-001  8.023e+003 
    -7.478e-003  4.586e-003  8.263e-001  1.196e+000  1.489e-002 -1.467e-002  5.482e-001  8.034e+003 
     6.121e-003 -5.646e-003  8.262e-001  1.196e+000 -1.161e-002  1.564e-002  5.482e-001  8.045e+003 
     1.175e-003  5.611e-003  8.254e-001  1.196e+000 -6.077e-003 -1.107e-002  5.483e-001  8.056e+003 
     4.958e-003 -6.284e-003  8.190e-001  1.195e+000 -5.234e-003  1.789e-002  5.475e-001  8.067e+003 
    -7.797e-003 -2.314e-003  8.143e-001  1.195e+000  1.870e-002 -3.576e-003  5.474e-001  8.078e+003 
    -4.492e-004 -8.292e-003  8.197e-001  1.195e+000  7.904e-003  1.779e-002  5.475e-001  8.133e+003 
     3.889e-003  8.979e-003  8.232e-001  1.196e+000 -1.475e-002 -1.882e-002  5.478e-001  8.144e+003 
     8.372e-003 -2.945e-003  8.262e-001  1.196e+000 -1.767e-002  1.233e-002  5.481e-001  8.155e+003 
    -7.548e-003 -2.927e-003  8.264e-001  1.196e+000  1.860e-002  2.860e-003  5.483e-001  8.166e+003 
    -1.934e-003 -6.414e-003  8.228e-001  1.196e+000  8.083e-003  1.212e-002  5.481e-001  8.177e+003 
    -5.944e-003  6.752e-003  8.173e-001  1.195e+000  7.043e-003 -2.012e-002  5.474e-001  8.188e+003 
    -7.219e-003 -4.183e-003  8.198e-001  1.195e+000  1.935e-002  3.160e-003  5.475e-001  8.254e+003 
    -2.667e-003 -8.951e-003  8.267e-001  1.196e+000  1.097e-002  1.976e-002  5.482e-001  8.265e+003 
     8.748e-005  7.426e-003  8.258e-001  1.196e+000 -5.296e-003 -1.637e-002  5.483e-001  8.276e+003 
     6.824e-003  4.921e-003  8.262e-001  1.196e+000 -1.814e-002 -7.138e-003  5.483e-001  8.287e+003 
    -9.447e-003  9.503e-004  8.259e-001  1.196e+000  2.179e-002 -7.007e-003  5.481e-001  8.298e+003 
     2.508e-003 -7.088e-003  8.169e-001  1.195e+000  1.230e-003  1.669e-002  5.476e-001  8.309e+003 
     6.785e-003  5.462e-003  8.150e-001  1.195e+000 -2.025e-002 -4.549e-003  5.473e-001  8.320e+003 
     9.395e-003  1.401e-003  8.197e-001  1.196e+000 -2.314e-002  4.920e-003  5.477e-001  8.375e+003 
    -3.690e-003  4.572e-003  8.256e-001  1.196e+000  4.940e-003 -1.201e-002  5.483e-001  8.386e+003 
     1.504e-003 -8.107e-003  8.259e-001  1.196e+000  2.202e-003  1.965e-002  5.482e-001  8.397e+003 
     1.385e-003  8.487e-003  8.264e-001  1.196e+000 -8.001e-003 -1.859e-002  5.482e-001  8.408e+003 
     5.721e-003 -3.721e-003  8.226e-001  1.196e+000 -9.205e-003  1.143e-002  5.481e-001  8.419e+003 
    -6.929e-003 -5.326e-003  8.172e-001  1.195e+000  1.931e-002  6.288e-003  5.474e-001  8.430e+003 
     3.422e-003  6.497e-003  8.195e-001  1.196e+000 -1.211e-002 -1.062e-002  5.480e-001  8.496e+003 
     8.468e-003 -2.175e-005  8.260e-001  1.196e+000 -1.904e-002  4.689e-003  5.482e-001  8.507e+003 
    -8.419e-003  8.745e-004  8.259e-001  1.196e+000  1.848e-002 -7.030e-003  5.482e-001  8.518e+003 
    -5.619e-003 -5.777e-003  8.258e-001  1.196e+000  1.643e-002  9.377e-003  5.482e-001  8.529e+003 
    -3.276e-003  6.722e-003  8.227e-001  1.196e+000  1.398e-003 -1.706e-002  5.480e-001  8.540e+003 
     8.996e-003  3.329e-004  8.160e-001  1.195e+000 -1.992e-002  8.167e-003  5.473e-001  8.551e+003 
    -2.905e-003 -8.221e-003  8.191e-001  1.195e+000  1.300e-002  1.548e-002  5.474e-001  8.617e+003 
    -3.926e-003  6.679e-003  8.258e-001  1.196e+000  5.154e-003 -1.683e-002  5.483e-001  8.628e+003 
     6.559e-003  7.880e-003  8.260e-001  1.196e+000 -1.978e-002 -1.568e-002  5.480e-001  8.639e+003 
    -6.889e-003  1.349e-003  8.246e-001  1.196e+000  1.344e-002 -6.283e-003  5.482e-001  8.650e+003 
     1.632e-003 -8.857e-003  8.231e-001  1.196e+000  2.526e-003  2.130e-002  5.479e-001  8.661e+003 
     5.437e-003  7.535e-003  8.175e-001  1.195e+000 -1.861e-002 -1.204e-002  5.474e-001  8.672e+003 
     9.327e-003 -1.474e-003  8.125e-001  1.195e+000 -1.812e-002  1.326e-002  5.471e-001  8.683e+003 
    -5.246e-003  6.740e-003  8.231e-001  1.196e+000  6.465e-003 -1.948e-002  5.480e-001  8.738e+003 
     2.884e-003 -6.883e-003  8.268e-001  1.196e+000 -1.172e-003  1.596e-002  5.482e-001  8.749e+003 
     1.076e-003  7.200e-003  8.278e-001  1.196e+000 -6.401e-003 -1.444e-002  5.483e-001  8.760e+003 
     7.016e-003 -4.328e-003  8.260e-001  1.196e+000 -1.374e-002  1.323e-002  5.482e-001  8.771e+003 
    -6.573e-003 -4.052e-003  8.230e-001  1.196e+000  1.702e-002  4.277e-003  5.480e-001  8.782e+003 
    -2.403e-003 -8.789e-003  8.164e-001  1.195e+000  1.412e-002  1.707e-002  5.474e-001  8.793e+003 
     6.979e-003 -1.497e-003  8.224e-001  1.196e+000 -1.312e-002  8.216e-003  5.480e-001  8.859e+003 
    -6.403e-003 -8.157e-004  8.253e-001  1.196e+000  1.369e-002 -2.114e-003  5.483e-001  8.870e+003 
    -1.978e-003 -7.363e-003  8.260e-001  1.196e+000  8.082e-003  1.522e-002  5.483e-001  8.881e+003 
    -6.282e-003  4.841e-003  8.256e-001  1.196e+000  1.173e-002 -1.369e-002  5.482e-001  8.892e+003 
     8.846e-003  1.383e-003  8.195e-001  1.195e+000 -2.055e-002  3.497e-003  5.475e-001  8.903e+003 
    -8.050e-003  5.059e-003  8.150e-001  1.195e+000  1.286e-002 -1.933e-002  5.473e-001  8.914e+003 
    -5.049e-004  7.525e-003  8.225e-001  1.196e+000 -4.987e-003 -1.629e-002  5.480e-001  8.980e+003 
     6.491e-003  3.720e-003  8.241e-001  1.196e+000 -1.574e-002 -2.672e-003  5.482e-001  8.991e+003 
    -5.802e-003  3.070e-003  8.260e-001  1.196e+000  1.058e-002 -1.018e-002  5.483e-001  9.002e+003 
     7.289e-004 -6.084e-003  8.256e-001  1.196e+000  2.201e-003  1.346e-002  5.483e-001  9.013e+003 
     4.069e-003  6.946e-003  8.225e-001  1.196e+000 -1.269e-002 -1.278e-002  5.480e-001  9.024e+003 
     9.577e-003 -2.956e-003  8.166e-001  1.195e+000 -1.939e-002  1.502e-002  5.473e-001  9.035e+003 
    -6.410e-003  5.202e-003  8.197e-001  1.196e+000  9.928e-003 -1.524e-002  5.479e-001  9.090e+003 
     4.529e-003 -7.554e-003  8.231e-001  1.196e+000 -5.392e-003  1.984e-002  5.479e-001  9.101e+003 
     1.208e-003  8.591e-003  8.259e-001  1.196e+000 -7.578e-003 -1.840e-002  5.482e-001  9.112e+003 
     4.530e-003 -4.554e-003  8.256e-001  1.196e+000 -6.657e-003  1.248e-002  5.483e-001  9.123e+003 
    -7.062e-003 -2.470e-003  8.248e-001  1.196e+000  1.693e-002  1.778e-005  5.481e-001  9.134e+003 
    -3.243e-006 -9.218e-003  8.199e-001  1.195e+000  6.753e-003  2.064e-002  5.474e-001  9.145e+003 
    -8.796e-004  8.144e-003  8.159e-001  1.195e+000 -5.709e-003 -1.750e-002  5.475e-001  9.156e+003 
     9.066e-003 -9.522e-004  8.193e-001  1.195e+000 -1.921e-002  9.518e-003  5.474e-001  9.211e+003 
    -9.198e-003 -2.532e-004  8.231e-001  1.196e+000  2.089e-002 -5.551e-003  5.479e-001  9.222e+003 
    -4.309e-003 -6.198e-003  8.239e-001  1.196e+000  1.267e-002  9.492e-003  5.481e-001  9.233e+003 
    -6.101e-003  7.814e-003  8.267e-001  1.196e+000  1.048e-002 -2.170e-002  5.481e-001  9.244e+003 
     8.547e-003 -1.476e-003  8.255e-001  1.196e+000 -1.856e-002  9.443e-003  5.481e-001  9.255e+003 
    -6.390e-003  4.723e-003  8.198e-001  1.196e+000  9.604e-003 -1.533e-002  5.479e-001  9.266e+003 
     6.414e-003 -7.562e-003  8.142e-001  1.195e+000 -6.233e-003  2.280e-002  5.472e-001  9.277e+003 
     5.582e-003  6.084e-003  8.200e-001  1.196e+000 -1.633e-002 -8.987e-003  5.479e-001  9.343e+003 
    -9.018e-003  3.096e-003  8.230e-001  1.196e+000  1.884e-002 -1.300e-002  5.478e-001  9.354e+003 
     3.390e-003 -7.665e-003  8.257e-001  1.196e+000 -4.067e-003  1.887e-002  5.481e-001  9.365e+003 
     6.284e-003  5.117e-003  8.262e-001  1.196e+000 -1.736e-002 -7.441e-003  5.483e-001  9.376e+003 
     6.697e-003 -3.512e-003  8.251e-001  1.196e+000 -1.209e-002  1.236e-002  5.482e-001  9.387e+003 
    -8.798e-003 -1.629e-003  8.171e-001  1.195e+000  2.056e-002 -4.801e-003  5.474e-001  9.398e+003 
    -6.852e-003 -6.814e-003  8.111e-001  1.195e+000  2.308e-002  5.879e-003  5.470e-001  9.409e+003 
     2.959e-004  9.975e-003  8.205e-001  1.196e+000 -7.963e-003 -2.282e-002  5.477e-001  9.464e+003 
     7.496e-003 -6.977e-003  8.231e-001  1.196e+000 -1.315e-002  2.133e-002  5.477e-001  9.475e+003 
    -8.379e-003 -5.257e-003  8.261e-001  1.196e+000  2.249e-002  8.188e-003  5.480e-001  9.486e+003 
    -6.857e-004 -6.162e-003  8.256e-001  1.196e+000  4.971e-003  1.263e-002  5.483e-001  9.497e+003 
    -2.061e-003  8.790e-003  8.254e-001  1.196e+000 -3.767e-004 -2.089e-002  5.481e-001  9.508e+003 
     7.272e-003  4.560e-003  8.168e-001  1.195e+000 -1.894e-002 -3.529e-003  5.475e-001  9.519e+003 
    -9.567e-003  1.195e-003  8.134e-001  1.195e+000  1.782e-002 -1.289e-002  5.473e-001  9.530e+003 
    -4.337e-003 -9.521e-003  8.200e-001  1.196e+000  1.721e-002  1.922e-002  5.476e-001  9.585e+003 
    -3.603e-003  6.734e-003  8.256e-001  1.196e+000  3.580e-003 -1.708e-002  5.482e-001  9.596e+003 
     9.256e-003  4.623e-004  8.255e-001  1.196e+000 -2.098e-002  4.361e-003  5.481e-001  9.607e+003 
    -8.167e-003  4.073e-003  8.261e-001  1.196e+000  1.655e-002 -1.379e-002  5.481e-001  9.618e+003 
     5.534e-003 -5.749e-003  8.229e-001  1.196e+000 -8.478e-003  1.533e-002  5.481e-001  9.629e+003 
     3.111e-003  7.892e-003  8.166e-001  1.195e+000 -1.421e-002 -1.347e-002  5.475e-001  9.640e+003 
     8.109e-003 -4.882e-003  8.145e-001  1.195e+000 -1.236e-002  1.942e-002  5.473e-001  9.651e+003 
    -8.006e-003  1.051e-003  8.188e-001  1.195e+000  1.612e-002 -8.623e-003  5.475e-001  9.706e+003 
     1.439e-003 -8.310e-003  8.259e-001  1.196e+000  1.820e-003  1.941e-002  5.482e-001  9.717e+003 
     6.427e-003  7.085e-003  8.261e-001  1.196e+000 -1.890e-002 -1.302e-002  5.481e-001  9.728e+003 
     6.702e-003 -2.424e-003  8.248e-001  1.196e+000 -1.250e-002  8.974e-003  5.482e-001  9.739e+003 
